Latency mode,Skipped segments,ASR degraded segments,Q,Method,Memory nodes,Retrieval queries,Gemini calls,Embed ms,Dense ms,Sparse ms,StreamMeCo/Mandol ms,Graph lookup ms,Rerank ms,Retrieval total ms,Gemini answer/controller ms,End-to-end ms,Answer,Correct
warm_retrieval_uncached_question,0,0,1,A,147,4,6,1157.8272529877722,66.44385401159525,0.0,0.42120997386518866,0.4563360271276906,0.0,1226.4854699897114,37656.28458598803,38885.26905400795,Taller one,True
warm_retrieval_uncached_question,0,0,1,B,147,1,1,295.5973240023013,40.15136200177949,0.0,0.23800799681339413,0.42217499867547303,0.0,336.9009849993745,5896.271926001646,6234.055291002733,The retrieved memories are insufficient to answer this question.,False
warm_retrieval_uncached_question,0,0,1,C,115,1,1,265.8209210057976,13.225422997493297,0.0,0.1004189980449155,0.3375649976078421,0.0,279.82831600820646,5060.868180997204,5341.331910996814,The retrieved memories are insufficient to determine whether Emma's coat should be placed on the taller or shorter coat rack.,False
warm_retrieval_uncached_question,0,0,1,D,143,1,1,686.4478339994093,3.979283996159211,25.785218007513322,0.19715100643225014,0.22896297741681337,866.7940619925503,1560.0623469945276,2703.6637919954956,4264.4359129917575,The retrieved memories are insufficient to determine whether the coat rack is the taller one or the shorter one.,False
warm_retrieval_uncached_question,0,0,2,A,725,1,2,305.1476679975167,78.8619860104518,0.0,0.6455940019804984,0.9225239919032902,0.0,386.15698998910375,10126.089758006856,10513.203506998252,"No, Emma's tidying up habit is not good.",True
warm_retrieval_uncached_question,0,0,2,B,725,1,1,278.0321190075483,82.35579800384585,0.0,0.628000998403877,3.532564005581662,0.0,365.1302869984647,5805.128266001702,6170.772812998621,"No. The memories indicate her tidying habit is not good, as someone is frustrated by a cluttered desk and suspects Emma caused it.",True
warm_retrieval_uncached_question,0,0,2,C,563,1,1,329.5002679951722,60.27697600075044,0.0,0.6356039957609028,0.8699560130480677,0.0,391.83828998648096,5602.371983011835,5994.737735993112,"No, Emma's tidying up habit does not appear to be good; another woman is frustrated by the cluttered condition of a desk and suspects Emma caused it.",True
warm_retrieval_uncached_question,0,0,2,D,715,1,1,635.137486999156,5.7791290018940344,24.97206900443416,0.3234589967178181,0.3685570845846087,819.3393690016819,1468.33408898965,5187.292477014125,6656.376125989482,"Based on the memories, no; her tidying habit does not appear to be good, as she is suspected of leaving a desk cluttered and only threw something into the bin after being asked.",True
warm_retrieval_uncached_question,0,0,3,A,725,2,3,821.772448005504,172.07667700131424,0.0,1.3579010119428858,1.7889030132209882,0.0,998.17811298999,17862.87677299697,18862.451060995227,Emma’s mother places heavy stress and high expectations on Emma’s academic performance and grades.,True
warm_retrieval_uncached_question,0,0,3,B,725,1,1,325.60371000727173,78.66789201216307,0.0,0.7219270046334714,0.9584929939592257,0.0,406.57507500145584,88761.82047299517,89168.90807199525,Emma’s mother stresses heavily over her academic performance.,False
warm_retrieval_uncached_question,0,0,3,C,563,1,1,256.88895500206854,69.67489200178534,0.0,0.7716219988651574,0.8494479989167303,0.0,328.76439500250854,16441.756333995727,16771.181511998293,Emma’s mother stresses heavily over her academic performance.,False
warm_retrieval_uncached_question,0,0,3,D,715,1,1,595.7505270052934,5.147040996234864,18.737653008429334,0.2169479994336143,0.2841228706529364,813.8444460055325,1418.2880120060872,3985.0179830100387,5404.071083990857,The retrieved memories are insufficient to answer this question.,False
warm_retrieval_uncached_question,0,0,4,A,725,4,6,2342.3878269968554,250.1859720068751,0.0,2.415463008219376,2.5682099803816527,0.0,2599.829470011173,98886.45320601063,101489.32861500361,Creativity (creative ability),False
warm_retrieval_uncached_question,0,0,4,B,725,1,1,308.9444659999572,83.16117699723691,0.0,0.7005079969530925,0.9463699971092865,0.0,394.36916999693494,5133.453307003947,5528.392318010447,The retrieved memories are insufficient to answer this question.,False
warm_retrieval_uncached_question,0,0,4,C,563,1,1,246.55029400310013,70.59627599664964,0.0,0.7711999933235347,0.915562006412074,0.0,320.49499500135425,15350.004787993385,15671.837128000334,"Based on the retrieved memories, the information is insufficient to answer what Lily thinks is the most important ability of a designer.",False
warm_retrieval_uncached_question,0,0,4,D,715,1,1,646.3765900116414,5.168901989236474,18.51641701068729,0.20158800180070102,0.2636199787957594,817.0799829968018,1472.3904059937922,3436.430871995981,4909.439180992194,The retrieved memories are insufficient to answer this question.,False
warm_retrieval_uncached_question,0,0,5,A,725,1,2,245.52837800001726,79.37851599126589,0.0,0.9127950033871457,0.9889490029308945,0.0,327.4177650018828,14302.038759997231,14630.346788995666,** Emma plans to improve her programming skills by working on hands-on programming projects and participating in programming competitions.,False
warm_retrieval_uncached_question,0,0,5,B,725,1,1,354.02341998997144,100.38683499442413,0.0,0.9125859942287207,1.0411679977551103,0.0,457.0387690037023,8573.050770995906,9030.76076299476,"Emma plans to work on programming projects, share her first successful project, and participate in programming competitions.",False
warm_retrieval_uncached_question,0,0,5,C,563,1,1,305.7751339947572,63.96654598938767,0.0,0.6276909989537671,0.8814780012471601,0.0,371.78754901106004,6575.334035005653,6947.680443990976,"Based on the retrieved memories, Emma plans to work on programming projects, share her first successful project, and participate in programming competitions.",False
warm_retrieval_uncached_question,0,0,5,D,715,1,1,636.9034530071076,2.2374889958882704,21.826081007020548,0.21497299894690514,0.27748516004066914,857.0364089973737,1503.6209309910191,5330.466479004826,6834.7657550039,The retrieved memories are insufficient to answer how Emma plans to improve her programming skills.,False
warm_retrieval_uncached_question,0,0,6,A,725,1,2,278.19930600526277,79.22045099257957,0.0,0.686029001371935,0.940429003094323,0.0,359.6307949919719,9022.438487008912,9382.93660301133,Lily likes mocha.,True
warm_retrieval_uncached_question,0,0,6,B,725,1,1,289.5496399869444,95.14475699688774,0.0,0.8014280028874055,0.9774380014277995,0.0,387.23229100287426,9378.204538996215,9766.110586992,"Based on the retrieved memories, the information is insufficient to determine what kind of coffee Lily likes.",False
warm_retrieval_uncached_question,0,0,6,C,563,1,1,219.25906799151562,74.15379700250924,0.0,0.6819330010330305,0.8681829931447282,0.0,295.5481299868552,10552.043582007173,10848.073740999098,"Based on the retrieved memories, Lily likes mocha (she orders a mocha).",True
warm_retrieval_uncached_question,0,0,6,D,715,1,1,645.0965149997501,4.68677599565126,17.896230987389572,0.22358199930749834,0.26720001187641174,869.9665220046882,1523.6598149931524,2840.093846010859,4364.410194990342,The retrieved memories are insufficient to answer this question.,False
warm_retrieval_uncached_question,0,0,7,A,725,4,6,1159.972862995346,326.86691702110693,0.0,2.9962170083308592,3.0410079925786704,0.0,1495.4180300119333,28181.82815500768,29680.467853002483,Computer Science,True
warm_retrieval_uncached_question,0,0,7,B,725,1,1,280.0325320131378,83.89616999193095,0.0,0.9655260073486716,0.9383249998791143,0.0,366.437472999678,8663.778421003371,9030.829726994853,"The retrieved memories do not specify Emma's major, though they mention her interest and background in coding and computer science. Therefore, the memories are insufficient to give a definitive answer.",False
warm_retrieval_uncached_question,0,0,7,C,563,1,1,659.1473730077269,72.63853801123332,0.0,0.6812210049247369,0.8352909935638309,0.0,733.8956089952262,5254.329314004281,5988.731335004559,The retrieved memories are insufficient to determine Emma's major.,False
warm_retrieval_uncached_question,0,0,7,D,715,1,1,633.8342629896943,1.499379999586381,17.948167995200492,0.21945300977677107,0.2590639633126557,862.4849610059755,1501.8182969943155,5441.5341389976675,6943.998251997982,The retrieved memories are insufficient to determine Emma's major.,False
warm_retrieval_uncached_question,0,0,8,A,147,4,6,1240.8811699860962,71.56669898540713,0.0,0.48980100837070495,0.4358589794719592,0.0,1314.7792529925937,85319.9313130026,86637.3959670018,shorter one,True
warm_retrieval_uncached_question,0,0,8,B,147,1,1,353.33661499316804,18.54231300239917,0.0,0.18971700046677142,0.3490570088615641,0.0,372.8309599973727,5144.876424994436,5518.3661619958,"The retrieved memories are insufficient to answer this question, as they do not mention whether the coat rack is the taller or shorter one.",False
warm_retrieval_uncached_question,0,0,8,C,115,1,1,221.6871950076893,16.145005996804684,0.0,0.10011799167841673,0.47069499851204455,0.0,238.73779400310013,3949.870757991448,4189.085147998412,"Based on the retrieved memories, the information is insufficient to determine whether Emma's hat should be placed on the taller or shorter coat rack.",False
warm_retrieval_uncached_question,0,0,8,D,143,1,1,655.8794000011403,4.481609008507803,18.403905021841638,0.1793569972505793,0.25174993788823485,969.6001850097673,1632.426062002196,4238.297613002942,5871.388423998724,The retrieved memories are insufficient to determine whether Emma's hat should be placed on the taller or shorter coat rack.,False
